date,gold_price_lkr,gold_price_usd,gold_reserves_us,silver_price,s&p_500,ny_stock_ex_rate,inflation_rate_us,fed_rate,buying_exchange_rates,selling_exchange_rates
4/7/2018,199327.7026,1253.4144,2.3954,15.976,2714.847998,12474.51621,2.9,1.91,156.7213,159.8165
5/7/2018,199132.35,1257.3,2.348,16.01,2736.610107,12585.20996,2.9,1.91,156.8613,159.9565
6/7/2018,199261.9165,1254.3,2.348,15.98,2759.820068,12664.87988,2.9,1.91,157.1502,160.2472
9/7/2018,200262.2149,1258.1,2.356,16.05,2784.169922,12776.91992,2.9,1.91,157.3697,160.4675
10/7/2018,200532.0487,1253.8,2.55,16,2793.840088,12814.63965,2.9,1.91,157.4594,160.5576
11/7/2018,199351.3187,1242.8,2.318,15.73,2774.02002,12681.58984,2.9,1.91,157.4794,160.5776
12/7/2018,198138.7532,1245,2.55,15.9,2798.290039,12761.45996,2.9,1.91,157.4994,160.5976
13/07/2018,198798.3749,1239.6,2.4,15.74,2801.310059,12769.5,2.9,1.91,157.5591,160.7471
16/07/2018,198165.2915,1238.1,2.3,15.73,2798.429932,12748.78027,2.9,1.91,157.7089,160.8973
17/07/2018,198341.4146,1225.7,2.5,15.55,2809.550049,12779.21973,2.9,1.91,158.0682,161.2578
18/07/2018,196488.6926,1226.3,2.39,15.5,2815.620117,12823.23047,2.9,1.91,158.0581,161.2551
19/07/2018,195916.244,1222.4,2.31,15.34,2804.48999,12786.48047,2.9,1.91,158.078,161.2752
20/07/2018,195003.2328,1229.5,2.31,15.49,2801.830078,12789.91016,2.9,1.91,158.1079,161.3053
23/07/2018,197108.0286,1224,2.59,15.37,2806.97998,12794.04981,2.9,1.91,158.1079,161.3053
24/07/2018,195031.2442,1223.9,2.34,15.46,2820.399902,12847.49023,2.9,1.91,157.7589,160.9547
25/07/2018,195315.341,1231.4,2.367,15.53,2846.070068,12933.62988,2.9,1.91,157.739,160.9347
26/07/2018,196517.583,1225.3,2.369,15.44,2837.439941,12953.38965,2.9,1.91,157.7789,160.9747
27/07/2018,,1222.6,2.399,15.44,2818.820068,12921.33984,2.9,1.91,,
30/07/2018,194870.2908,1221.3,2.432,15.48,2802.600098,12903.42969,2.9,1.91,157.7888,160.9848
31/07/2018,195050.6382,1223.7,2.43,15.5,2816.290039,12963.28027,2.9,1.91,157.9184,161.115
1/8/2018,195450.6356,1217.9,2.397,15.39,2813.360107,12902.38965,2.7,1.91,157.9086,161.1049
2/8/2018,194735.8022,1210.6,2.519,15.33,2827.219971,12898.07031,2.7,1.91,157.8288,161.0248
3/8/2018,192866.2759,1214.2,2.37,15.41,2840.350098,12953.33984,2.7,1.91,157.9286,161.1249
6/8/2018,194486.9125,1208.6,2.37,15.29,2850.399902,12964.26953,2.7,1.91,158.0082,161.2051
7/8/2018,193332.6673,1209.6,2.47,15.32,2858.449951,12999.58984,2.7,1.91,157.9884,161.185
